"isrc";"artist_id";"streams";"weeks_in_charts";"n_regions";"danceability";"energy";"speechiness";"instrumentalness";"liveness";"valence";"tempo";"song_length";"song_age";"explicit";"n_playlists";"sp_popularity";"youtube_views";"tiktok_counts";"ins_followers_artist";"monthly_listeners_artist";"playlist_total_reach_artist";"sp_fans_artist";"shazam_counts";"artistName";"trackName";"release_date";"genre";"label";"top10";"expert_rating"
"KRA381700534";299410;12055;5;1;72,6;88,9;3,04;0,11;7,41;53,8;119,983;3,54015;209,571428571429;1;118;37;5119998;34;34182;252002;475333;420;14248;"OOHYO";"PIZZA";"2017-03-15";"Pop";"Independent";0;"excellent"
"USUM71925096";206807;3804850;96;3;52,7;77,1;6,34;0;9,48;85,7;92,746;2,92845;60,2857142857143;0;426;61;20271685;0;1227113;9884541;56648515;667173;95543;"Cali Y El Dandee feat. Reik";"Borracho De Amor";"2020-01-24";"R&B";"Universal Music";0;"excellent"
"QM6N21983350";132058;372253;2;3;84;19,2;5,14;0,0006;10,1;31;114,93;4,43711666666667;90,2857142857143;0;150;58;0;516;1355313;8964094;28763787;145362;13813;"Daniel Caesar";"OPEN UP";"2019-06-28";"R&B";"Independent";0;"fair"
"KRA401600293";3165;6708;3;1;72;75,8;11,9;0;27,4;56,6;90,086;3,86246666666667;222,714285714286;1;2625;63;194918559;54;765277;2659617;4522310;587250;232880;"BIGBANG";"FXXK IT";"2016-12-12";"Pop";"Independent";0;"fair"
"DKADG1900671";213651;3694932;203;1;79;79,9;15;0;5,75;79,4;100,023;2,44;75,2857142857143;0;52;46;2190073;400;42684;548636;2471753;6155;4970;"Jimilian feat. Fouli";"Monte Carlo";"2019-10-11";"Pop";"Sony Music";0;"good"
"SE6E81900107";216748;27956;1;1;53,4;53,3;26,4;0;9,98;41,3;129,185;3,01245;94,2857142857143;0;71;33;0;2;15323;110393;974383;948;682;"Parham";"Bordsskick";"2019-05-31";"HipHop/Rap";"Sony Music";0;"excellent"
"GBARL1901144";1751;7163635;91;2;48,6;89,6;3,46;4,43;21,7;19,5;123,967;2,69805;70,2857142857143;0;775;65;0;201;227072;7177051;81752838;35661;184109;"MK feat. Sonny Fodera feat. Raphaella";"One Night (feat. Raphaella)";"2019-11-15";"Electro/Dance";"Sony Music";0;"good"
"KRF221800044";812869;5189;1;1;75;75,5;2,84;0,000103;53,9;64,7;120,001;3,54931666666667;115,714285714286;1;206;54;0;46;143094;3273828;3401822;3603;26521;"SHAUN";"Bad Habits";"2019-01-02";"Electro/Dance";"Warner Music";0;"excellent"
"DECE71900278";208748;11703715;70;3;80,8;62,8;9,48;0,44;9,81;27,7;81,999;2,82373333333333;93,2857142857143;0;88;49;0;0;1406432;3046210;10945902;856229;24652;"KC Rebell feat. Gringo";"Badewanne";"2019-06-07";"HipHop/Rap";"Universal Music";1;"poor"
"GBAYE1900515";206737;95170;1;1;55,9;70,6;46,3;0,04;9,98;18,9;122,629;4,38978333333333;81,2857142857143;0;74;48;262550;0;591801;620701;4550032;56475;0;"Kano";"Teardrops";"2019-08-30";"HipHop/Rap";"Warner Music";0;"good"
"PLV401700005";111235;61552;9;1;48,1;73,9;8,6;0;60,8;28,8;104,94;3,3809;199,714285714286;0;20;40;9866714;0;1071995;1264969;1676276;30431;0;"Quebonafide";"Bumerang";"2017-05-23";"Pop";"Independent";0;"good"
"BRJ861900001";169717;343785;4;1;64,7;52;8,9;37,2;9,83;78,8;171,886;3,8026;73,2857142857143;0;1;0;146930;0;518505;887328;4364438;237799;0;"Jorge Aragão";"A Possibilidade";"2019-10-25";"Pop";"Independent";0;"good"
"GBUM71903148";3986;2020665;6;9;32,6;30,3;4,7;0,07;16,1;6,77;78,888;3,80118333333333;81,2857142857143;0;307;64;4270801;63;18614086;19370584;104855952;3531982;35829;"Lana Del Rey";"How to disappear";"2019-08-30";"Rock";"Universal Music";0;"fair"
"PL89B1800004";149528;982183;82;1;65,3;57,1;15,7;0;13,8;7,53;75,041;2,82666666666667;122,857142857143;0;3;47;0;0;99;799290;1222771;5353;0;"Kizo feat. Reto feat. Borixon";"Cichociemni";"2018-11-11";"Pop";"Independent";0;"poor"
"QM9F81800008";2101;68601;4;1;65,5;92,2;18;0;11,5;52,3;195,905;4,01801666666667;141,285714285714;0;425;57;98192685;0;1176963;4439490;34265276;500904;449693;"Fonseca feat. Melendi";"Simples Corazones (feat. Melendi)";"2018-07-06";"Pop";"Sony Music";0;"excellent"
"TRA161800490";550339;29050;2;1;73,8;78,3;4,1;3,27;9,08;39,3;106,02;5,36573333333333;118,285714285714;0;10;47;0;0;370090;875519;920298;175267;0;"Khontkar";"Olmaz";"2018-12-14";"HipHop/Rap";"Sony Music";0;"good"
"GBUM71904082";4453;52366;1;1;53,3;84,4;3,02;0,01;7,22;71,2;123,971;3,10821666666667;83,2857142857143;0;853;19;8914897;2566;188909;5581021;69999361;165719;249053;"Gorgon City feat. MK";"There For You";"2019-08-15";"Electro/Dance";"Universal Music";0;"poor"
"GBAYE1601840";439;542013;11;5;29,5;49,6;3,27;0,04;85,8;22,4;132,062;4,47535;222,285714285714;0;135;56;0;0;12321091;37392066;217779801;14099345;0;"Coldplay";"Christmas Lights - Live from Spotify London";"2016-12-09";"Rock";"Warner Music";0;"poor"
"QMBZ91962691";184828;26327069;378;1;88,1;75;20;0;9,74;46,1;101,035;3,2431;70,5714285714286;0;136;59;27523916;60000;272583;1245222;2878605;212884;71538;"Patron";"Goal";"2019-11-13";"HipHop/Rap";"Independent";1;"poor"
"NZSG00600072";1110;1596431;169;2;82,5;64,9;4,18;0;62,3;97;122,155;4,62266666666667;1716;0;417;60;0;1588;0;465051;1397257;715;0;"Dave Dobbyn";"Slice of Heaven";"1988-05-01";"Pop";"Independent";0;"excellent"
"FR0U92000177";208636;141609;2;1;84,2;53,6;5,13;41;9,59;22,4;99,98;2,98333333333333;17,2857142857143;0;2;40;0;13;1262866;1070788;2795294;566851;0;"Kalash Criminel";"Très mauvais";"2020-11-19";"HipHop/Rap";"Independent";0;"fair"
"USUM71810504";5153;21626952;66;23;54,8;83,9;6,44;0;10,2;31,4;98,932;3,63826666666667;137,285714285714;0;1463;64;0;230000;217203;10725883;95206353;34280;743914;"Gryffin feat. Elley Duhé";"Tie Me Down (with Elley Duhé)";"2018-08-03";"Electro/Dance";"Universal Music";1;"fair"
"FR26V2079418";801676;551023;11;1;52,2;42,4;4,04;0,01;9,79;42,6;114,072;3,3421;16,2857142857143;1;5;54;0;0;270886;1793057;5017648;107880;0;"Emir Can İğrek";"Tenha";"2020-11-27";"Pop";"Independent";0;"excellent"
"USUM71805171";135326;42303820;56;23;65,2;64,3;3,53;0,000287;20,8;10,9;104,932;3,80378333333333;151,285714285714;0;1530;67;0;0;22930443;44538561;254090709;2786236;273968;"Post Malone";"Otherside";"2018-04-27";"HipHop/Rap";"Universal Music";1;"poor"
"NLG661701071";189215;113977;4;1;83,6;60;28,8;0;13,5;59,8;107,963;2,74108333333333;170,285714285714;0;7;21;0;0;60145;403394;1496933;28114;0;"Ismo";"Draai Niet Om";"2017-12-15";"HipHop/Rap";"Universal Music";0;"masterpiece"
"QZ8BZ2000230";436853;102748;5;1;65,6;83,8;3,87;0;5,08;95,4;143,061;1,63161666666667;38,2857142857143;0;113;57;3944285;878;0;636654;1690640;433;51551;"Will Ferrell feat. My Marianne";"Jaja Ding Dong";"2020-06-26";"Soundtrack";"Sony Music";0;"good"
"FRX201916186";3414584;7788248;398;3;45,8;47,5;3,35;0;11,4;21,1;175,912;3,66456666666667;71,5714285714286;1;97;62;0;57500;0;335312;264763;61;310830;"阿冗";"你的答案";"2019-11-06";"Pop";"Independent";0;"excellent"
"DKAZA2000041";4099;241203;21;1;69,9;90,7;7,27;0,01;17,6;50,7;140,027;3;53,4285714285714;0;68;47;0;167;110767;1674180;25519717;4203;2326;"Faustix feat. Joey Moe";"YO";"2020-03-12";"Pop";"Warner Music";0;"masterpiece"
"PLUM71900663";1415648;209621;4;1;48,9;23,6;2,54;0,000507;21,6;16,3;84,921;3,3647;67,2857142857143;0;4;29;0;0;650143;394712;2194929;2851;0;"Viki Gabor";"Cicha Noc";"2019-12-06";"other";"Universal Music";0;"excellent"
"US6XF1700259";207759;1107723;5;1;55,2;40,2;2,62;0;9,28;38,2;103,313;3,22;150,285714285714;0;1223;80;270044060;104500;3638705;10034502;24813217;104318;1236934;"Luke Combs";"Beautiful Crazy";"2018-05-03";"Country";"Sony Music";0;"good"
"DEVX51900027";305380;8218584;110;2;74,8;71,5;9,72;0;9,65;31,4;96,954;3,07345;92,2857142857143;0;186;57;0;60;993914;2257366;5452049;140720;48667;"Juju";"Hardcore High";"2018-01-19";"HipHop/Rap";"Universal Music";0;"fair"
"USQX91301990";245;26197674;76;11;27,3;25,9;3,06;0;30,8;60,4;97,085;2,376;2859,57142857143;0;1673;10;0;3051;38277;3341534;28201860;303276;48660;"Dean Martin";"Silver Bells";"2013-09-20";"other";"Sony Music";1;"good"
"CLPP21900021";1015422;891507;32;1;83,1;89,3;5,4;0;8,31;84,9;119,969;3,10563333333333;65,4285714285714;0;52;48;3914608;0;339859;1410982;8901309;8157;19921;"Polimá Westcoast feat. Young Cister";"LuisMi";"2019-12-06";"HipHop/Rap";"Sony Music";0;"poor"
"DEUM71706136";5506;678456;19;2;83,1;88,8;11,9;0;13,3;65,7;135,047;4,35021666666667;196,285714285714;0;99;35;0;0;13173;2773350;9834010;357606;0;"Nimo feat. Celo feat. Abdi";"Hype";"2017-06-15";"HipHop/Rap";"Universal Music";0;"fair"
"NLS5K1700091";23451;19732985;254;2;57,1;52,4;44;0,01;11,8;75,9;143,903;2,83298333333333;180,285714285714;0;357;27;12793251;0;492288;1090112;3955590;96364;59077;"Sevn Alias feat. Maan";"In Amsterdam";"2017-10-05";"Pop";"Independent";1;"excellent"
"USUM71919082";924777;2671648;7;3;64;51,9;18,8;0;8,83;25,2;103,359;2,39155;76,2857142857143;0;351;65;0;862;3646648;10380494;57144090;233673;145213;"Summer Walker feat. A Boogie Wit da Hoodie";"Stretch You Out (feat. A Boogie Wit da Hoodie)";"2019-09-24";"R&B";"Universal Music";0;"poor"
"JPTF09504801";350123;3811381;444;1;54,6;62,1;2,41;0,08;9,74;48,8;99,028;5,16866666666667;1319,71428571429;0;41;55;11929136;0;0;227512;612768;77;0;"My Little Lover";"Hello,Again~昔からある場所~";"2012-09-01";"Pop";"Independent";0;"excellent"
"JPPC01801627";568242;23817;2;1;59,3;84,9;4,39;0;22,9;54,1;154,074;4,2724;128,857142857143;0;61;52;37761655;0;485983;2872725;4332945;2127;80833;"Official HIGE DANdism";"Stand By You";"2018-09-30";"Pop";"Independent";0;"fair"
"GBARL2001156";715574;982359;10;2;94,2;75,1;33,2;0;14;88,8;129,975;3,21755;23,2857142857143;0;109;52;0;21;754032;5690516;49365798;52557;4589;"Headie One feat. Skepta";"Try Me (feat. Skepta)";"2020-10-09";"HipHop/Rap";"Sony Music";0;"good"
"DEA622000038";151274;7103379;40;3;61,2;66,5;13,9;0;32,7;54,3;88,019;3,02155;42,2857142857143;0;108;57;3691478;96;2346766;1553715;5069562;451924;20335;"Farid Bang feat. Capo feat. Rick Ross";"Scarface (feat. Capo & Rick Ross)";"2020-04-17";"HipHop/Rap";"Warner Music";0;"fair"
"GBUM71902632";4459;541452;9;1;50,3;74,3;33,2;0;8,63;42,3;93,27;4,79878333333333;92,4285714285714;0;96;44;0;0;67175;1880151;5746521;67741;0;"Krept & Konan";"Ban Drill";"2019-06-13";"HipHop/Rap";"Universal Music";0;"fair"
"DEA621800484";232657;69731;1;2;86;73,6;26,9;0;25,5;53,5;110,138;2,24555;138,285714285714;0;6;32;0;0;1198995;3382185;7795416;447281;0;"Summer Cem";"Gnädig";"2018-06-01";"HipHop/Rap";"Warner Music";0;"good"
"DKADG1900596";70370;57062;5;1;82,3;63,5;6,71;0,6;36,4;29,4;102,955;2,87378333333333;75,2857142857143;0;7;27;0;0;0;65786;299081;12360;0;"Gio";"E45";"2019-10-04";"HipHop/Rap";"Sony Music";0;"poor"
"FR9W11707828";432879;458637;12;3;76,9;62,1;12;0;34,7;62,5;143,993;3,29666666666667;200,285714285714;0;4;35;0;0;4421020;1065151;1515712;244302;0;"Mister V";"Cendrillon";"2017-05-18";"Pop";"Independent";0;"excellent"
"JPTF01413602";234373;5246008;184;1;36,4;83,5;4,04;0,14;18,6;63,9;174,97;4,64708333333333;335,571428571429;0;23;57;20966400;9;553218;1771117;2454226;3408;0;"SEKAI NO OWARI";"MAGIC";"2014-10-21";"Pop";"Independent";0;"good"
"JPTF01818602";1633093;10131;1;1;70,6;70,2;11,1;0;32,7;68,7;87,97;4,25443333333333;88,5714285714286;0;3;39;3222272;0;237579;1134964;2774710;1261;2182;"BUMP OF CHICKEN";"Spica";"2018-11-14";"Pop";"Independent";0;"excellent"
"DEWZ81820002";468295;216196;4;1;77,3;86,1;18,8;0;5,08;67,3;95,974;2,42711666666667;144,285714285714;0;17;32;0;0;0;514790;2551407;5237;0;"YONII";"Welt sehen";"2018-06-14";"HipHop/Rap";"Independent";0;"fair"
"AUBM01900230";206634;12717;1;1;71;57,4;13,1;0;30,2;36,4;89,968;3,47533333333333;77,2857142857143;1;74;43;0;877;480306;3167925;15130742;26556;10914;"Guy Sebastian feat. Alan Walker";"Choir - Remix";"2019-09-27";"Pop";"Sony Music";0;"good"
"TCADG1765888";741275;1060970;56;4;73,8;62;6,61;0;7,73;20,4;115,031;5,32645;182,285714285714;1;340;57;18473753;2371;0;937;801883;3540;237279;"Noriel feat. Nicky Jam feat. Yandel";"Desperte Sin Ti (Remix)";"2017-09-22";"Pop";"Independent";0;"good"
"SE4WJ1500201";121377;82767;3;1;69,1;72,5;2,72;0;26,8;46,4;132,556;3,13333333333333;1450,71428571429;0;750;55;40758;26;34409;796437;3036710;707;12307;"Arvingarna";"Eloise";"2015-04-24";"Pop";"Sony Music";0;"fair"
"GBUM71900874";715410;67453;1;1;70,4;47,7;29,8;0;25,7;38;120,011;3,46673333333333;101,285714285714;0;37;46;997273;0;591044;1483290;10693980;24530;0;"M Huncho feat. Nafe Smallz";"TNT";"2019-04-12";"HipHop/Rap";"Universal Music";0;"good"
"TWA531806309";7936;7933;2;1;44,8;23,5;4,28;0;9,55;12,6;132,497;4,89286666666667;145,285714285714;0;1;14;0;0;0;189062;578129;1388;0;"Jess Lee";"週年紀念";"2018-06-08";"Pop";"Warner Music";0;"good"
"QM4TW1831931";124903;490880;30;1;42,8;15,6;8,5;0,35;11,5;3,98;141,261;4,28571666666667;153,142857142857;0;77;55;19161998;724;45786;578093;1501777;13396;106128;"Nilipek.";"Gözleri Aşka Gülen";"2018-04-14";"Rock";"Independent";0;"excellent"
"GBUM71803866";3924;256910;15;3;52,3;54,4;5,78;0;12,1;26,8;75,053;4,50425;92,2857142857143;0;331;39;0;617;806134;18426659;97562224;1992662;74705;"Bastille";"Those Nights";"2019-06-04";"Rock";"Universal Music";0;"good"
"USYAH1600102";3586;61150;4;1;55,6;45;3,38;4,83;7,07;25;117,99;6,32045;224,285714285714;0;3286;66;48990683;702;3840977;15096158;50556689;1030263;222282;"Childish Gambino";"Me and Your Mama";"2016-11-10";"R&B";"Universal Music";0;"poor"
"BXG6R1800642";1023770;7872422;240;2;59,3;54,5;9,95;0;8,79;41,3;150,048;3,4992;133;0;126;51;0;5448;1471;598708;19834524;476814;138771;"MC Bruninho feat. MC Vitinho Ferrari feat. Dj DG feat. Batidão Stronda";"Sou Favela";"2018-09-02";"other";"Independent";0;"fair"
"DEQ022004013";647028;91544;1;1;91,1;65,2;27;0;9,37;62;135,956;2,24668333333333;29,2857142857143;0;16;42;0;0;0;973014;2844157;18526;0;"102 Boyz feat. Endzone feat. Chapo102 feat. Addikt102 feat. Stacks102";"Dreck am Stecken";"2020-08-28";"HipHop/Rap";"Independent";0;"excellent"
"USUM71912223";214045;15259081;185;1;76,4;60,3;32,8;0;9,7;42,7;142,465;2,58221666666667;89,2857142857143;0;157;56;0;2087;822391;3666289;17409393;30392;39650;"Bad Gyal feat. Busy Signal";"Santa María (Feat. Busy Signal)";"2019-07-04";"Pop";"Universal Music";1;"good"
"SEPQA2100007";214920;2601205;28;1;52,2;65,8;3,52;0;24,7;43,4;146,018;2,73688333333333;4,14285714285714;0;143;69;0;2566;45018;838964;1930548;629;1517;"Emil Assergård";"Om allting skiter sig";"2021-02-20";"Pop";"Warner Music";0;"good"
"GBAHS1800322";4763;6356221;179;4;62,7;85,8;3,94;0;19,9;39,9;100,074;3,23978333333333;127,285714285714;0;1968;67;21512320;76300;782509;11738728;123847255;527713;1713042;"Jess Glynne";"I'll Be There";"2018-05-03";"Pop";"Warner Music";0;"good"
"DETM41610325";424659;407995;5;3;71,1;70,7;34,8;0;29,9;45,7;120,315;2,90421666666667;137,285714285714;0;25;26;0;0;0;1101080;4095766;133944;0;"XATAR";"Gaddafi";"2018-08-03";"HipHop/Rap";"Universal Music";0;"fair"
"JPU901601797";3932;66969;47;1;50,9;50,3;3,54;0;8,76;36;141,96;5,09421666666667;198,428571428571;0;45;48;30527844;0;77833;1750364;3568636;20683;57166;"Aimer";"Choucho Musubi";"2016-07-26";"Pop";"Sony Music";0;"good"
"ES5152000089";718123;797014;17;1;87;47,2;4,57;0;27,8;69,8;106,053;4,50888333333333;58,4285714285714;0;202;0;0;0;407638;2816411;17477252;33473;43654;"Don Patricio feat. Anitta feat. Rauw Alejandro";"Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix";"2020-02-06";"other";"Warner Music";0;"excellent"
"ARED11800011";857406;3986543;64;1;82,9;60,9;5,42;0;23,1;27,9;130,025;3,7657;164,857142857143;0;158;58;0;8736;4401332;2525568;21451690;156847;36639;"Lit Killah";"Apaga el celular";"2018-01-23";"other";"Warner Music";0;"excellent"
"USUG12002836";2762;121709011;216;35;61,3;58,1;4,24;0,03;25;55,1;130,033;3,99266666666667;34,2857142857143;0;1422;82;82808784;23800;151273714;45426626;308430403;8306057;773238;"Taylor Swift";"cardigan";"2020-07-24";"Rock";"Universal Music";1;"excellent"
"USSM11904695";2838;347621;1;3;48,4;36,3;3,68;0;12,5;20,1;127,822;3,77465;87,2857142857143;0;152;54;4460728;0;169483261;33860214;233384748;10191161;62093;"Beyoncé";"BIGGER";"2019-07-19";"HipHop/Rap";"Sony Music";0;"fair"
"DK4YA1919801";434112;2809662;181;1;90,4;55,7;14,6;0,28;12,3;31,4;104,982;2,15101666666667;63,5714285714286;0;108;44;505963;0;68042;194712;853127;1806;5548;"Benny Jamz";"Balou";"2019-11-07";"HipHop/Rap";"Sony Music";0;"good"
"JPU902001002";1471829;1171432;60;1;47;65,8;3,06;0;8;26,5;149,944;3,67866666666667;41,5714285714286;0;22;53;0;2309;177182;755430;925615;1410;0;"milet";"Inside You";"2020-05-27";"Pop";"Sony Music";0;"good"
"FR0U91900295";1567903;158863;3;1;89,3;72,9;19,2;0;9,77;83,5;135,004;3,20088333333333;67,2857142857143;0;4;40;0;335;160930;485644;953789;35;0;"TK";"Kish kush kash";"2019-12-06";"HipHop/Rap";"Independent";0;"good"
"QZNJY2020137";865697;659837;24;1;67;25,5;4,46;0;12,7;52,3;79,162;3,11391666666667;12,7142857142857;0;39;63;0;79;354797;1051834;5307529;6498;0;"Luck Ra feat. Lautaro Lopez";"Odio Amarte";"2020-12-23";"Pop";"Independent";0;"fair"
"GBAHS1700237";3624;35788;2;2;40,2;74,7;10,4;0;14;62,4;187,709;3,99298333333333;210,285714285714;1;458;42;574408;0;3697287;9150897;107722681;1457966;0;"Charli XCX feat. MØ";"3AM (Pull Up) (feat. MØ)";"2017-03-09";"Pop";"Warner Music";0;"masterpiece"
"SE6A92085410";743286;947188;29;1;94,2;46,5;27,5;0,03;22,8;70,4;104,904;2,44721666666667;37,4285714285714;0;64;45;883302;35;151511;545595;1405317;2616;1058;"Z.E feat. Rami";"JAGA BRÖDET";"2020-07-01";"Pop";"Independent";0;"excellent"
"GBARL1800884";213900;53927;1;1;71,5;62,8;29,3;0;13,4;70,5;95,022;2,78511666666667;140,285714285714;0;54;36;0;0;86;2031732;8484231;112604;0;"Not3s";"Neverland";"2018-07-13";"HipHop/Rap";"Sony Music";0;"excellent"
"GBD7U1700355";5526;3516;1;1;70,5;71,4;2,95;0;12;88,3;104,011;2,60648333333333;175,285714285714;1;23;19;5026;0;14338;11660;1758108;903;0;"Jerry Williams";"Grab Life";"2017-11-10";"Pop";"Independent";0;"masterpiece"
"USA2P1914357";22524;11900;1;1;82,2;39,5;29,9;0;9,93;45,7;74,995;3,78978333333333;104,285714285714;0;32;26;0;0;24;94549;483598;8;0;"KingSkurkOne";"Heller Ut";"2019-03-22";"HipHop/Rap";"Independent";0;"excellent"
"USUM71604781";3883;779945;25;4;76,9;76,4;17,5;0;13,6;59,2;89,991;3,35333333333333;247,285714285714;0;1004;23;0;0;46318486;55127470;341821823;8731541;171481;"J Balvin feat. Daddy Yankee";"Pierde Los Modales";"2016-06-03";"R&B";"Universal Music";0;"excellent"
"DKADG2000049";572023;65001;5;1;76,3;41,9;44;0;16,6;50,2;101,091;2,2896;59,2857142857143;0;19;35;0;0;40642;330350;830635;574;0;"Artigeardit";"Beslutninger";"2020-01-31";"HipHop/Rap";"Sony Music";0;"excellent"
"USUM71705267";4031;839710;2;2;80,1;50,2;40,8;0;15,3;21,5;75,019;4,25928333333333;198,714285714286;0;6224;67;47636598;214;9558488;11494462;114594818;1108213;739363;"2 Chainz feat. Travis Scott";"4 AM";"2017-05-30";"HipHop/Rap";"Universal Music";0;"good"
"MXF151700775";156267;78852553;70;8;90,9;49,3;7,35;0,01;12,7;84,4;94,016;3,28533333333333;168,285714285714;0;449;0;0;0;361203;1251926;15204958;74636;0;"Wolfine";"Bella";"2018-01-05";"Reggae";"Warner Music";1;"excellent"
"IEACJ1800073";4732;8589;1;1;29;88,9;15,9;0;8,21;65,1;98,835;3,75355;132,428571428571;0;1;37;11409358;0;1738757;17318906;110844260;1012194;405042;"Hozier feat. Mavis Staples";"Nina Cried Power - edit (featuring Mavis Staples)";"2018-09-06";"Rock";"Universal Music";0;"masterpiece"
"BRWMB1800552";4520;63532222;235;8;79,8;78,4;6,67;1,29;14,9;65,3;93,96;2,35846666666667;139,428571428571;0;815;8;179521888;73500;52189309;14619698;152987371;5792908;174648;"Anitta";"Medicina";"2018-07-20";"other";"Warner Music";1;"good"
"TRA161900008";136451;485162;26;1;72,6;90,6;7,67;0;33,7;57,3;132,067;4,42425;111,285714285714;0;17;43;0;0;1187;408559;455707;94597;10300;"Allame";"Işıklar";"2019-01-18";"HipHop/Rap";"Sony Music";0;"excellent"
"ES5021900937";209597;4968881;129;1;65,9;54,4;5,89;0;9,19;82,6;100,932;3,76533333333333;90,2857142857143;0;126;60;1112463;0;48442;991702;5201700;44676;56715;"Maldita Nerea";"Un Planeta Llamado Nosotros";"2019-06-28";"Pop";"Sony Music";0;"excellent"
"USCA21001262";2482;342851;3;2;63,8;83,2;4,9;0;11,3;64,8;124,071;3,79821666666667;585,285714285714;0;13127;51;1299665513;524900;115053610;35455996;206569541;7830859;5977796;"Katy Perry";"Firework";"2010-01-01";"Pop";"Universal Music";0;"poor"
"QMUY41800018";4428;76819;3;1;43,2;85;7,71;0,000659;20,3;10,9;82,607;3,44545;157,428571428571;0;939;60;2195009;419;325104;3265801;21294917;25834;229377;"RL Grime feat. Daya";"I Wanna Know";"2018-03-15";"Pop";"Independent";0;"excellent"
"JPU902003456";3430541;2207375;64;1;47,5;94,2;13,4;0;9,02;30,3;92,094;3,08621666666667;9,14285714285714;0;44;72;0;2343;0;761225;1142890;315;0;"Who-ya Extended";"VIVID VICE";"2021-01-16";"Soundtrack";"Sony Music";0;"poor"
"JPWP01771197";206883;1380430;256;1;61,1;72,4;39;0;10,7;65,6;207,581;3,29881666666667;196,571428571429;0;199;40;0;3308;17287339;6289669;13657622;681753;0;"TWICE";"SIGNAL - Japanese ver.";"2017-06-13";"Pop";"Warner Music";0;"fair"
"PHI011304275";206791;16093248;676;1;69;52,6;3,19;0,02;11,3;60,8;116,076;4,006;405,714285714286;0;211;53;20861352;0;128438;1154331;7361179;76504;0;"Silent Sanctuary feat. Ashley Gosiengfiao";"Meron Nang Iba";"2013-06-11";"Pop";"Independent";1;"good"
"DKADG1800261";1039293;65350;7;1;76,1;71,2;4,24;0,000355;10,4;63,6;120,061;2,75483333333333;147,285714285714;0;9;18;0;309;0;13010;64043;50;0;"LayLay";"Laylow";"2018-05-25";"HipHop/Rap";"Sony Music";0;"excellent"
"USRW32000011";59;70774;1;1;64,8;79,1;3,8;0,2;2,08;72;115,978;3,49533333333333;6,28571428571429;0;36;65;0;11;4030029;13568669;72793140;3682790;7102;"Foo Fighters";"Medicine At Midnight";"2020-12-12";"Rock";"Sony Music";0;"good"
"TR6932100001";1011204;26598;1;1;67,5;53,3;4,32;0,000286;11,5;40,2;126,131;3,6088;7,28571428571429;0;43;59;0;4024;108267;407337;333226;35075;0;"Derya Bedavacı";"Affet";"2021-01-29";"Pop";"Independent";0;"excellent"
"MXF670600010";455431;115754;1;1;55,8;66,4;3,01;0;9,15;50,4;139,905;4,24711666666667;794;1;35;50;0;0;663693;3594030;20731671;254445;0;"RBD feat. Anahí feat. Dulce María feat. Maite Perroni feat. Christian Chávez feat. Christopher von Uckermann feat. Alfonso Herrera";"Algún Día";"2006-01-01";"Pop";"Universal Music";0;"fair"
